video_samples,,agreeableness,  ,conscientiousness,  ,extraversion,  ,openness,  ,neuroticism,  ,interview
['9ydyJKZBWiA.000.mp4'],  ,[0.4835164835164835],  ,[0.5242718446601942],  ,[0.4112149532710281],  ,[0.4444444444444445],  ,[0.3125],  ,[0.4205607476635514]
['9ydyJKZBWiA.001.mp4'],  ,[0.3736263736263736],  ,[0.5631067961165048],  ,[0.3177570093457944],  ,[0.3],  ,[0.32291666666666663],  ,[0.41121495327102797]
['9ydyJKZBWiA.002.mp4'],  ,[0.5714285714285714],  ,[0.6213592233009709],  ,[0.37383177570093457],  ,[0.4777777777777778],  ,[0.5104166666666666],  ,[0.43925233644859807]
['9ydyJKZBWiA.003.mp4'],  ,[0.5934065934065933],  ,[0.6019417475728155],  ,[0.3177570093457944],  ,[0.5888888888888889],  ,[0.4479166666666667],  ,[0.5327102803738317]
['9ydyJKZBWiA.005.mp4'],  ,[0.6263736263736264],  ,[0.4368932038834952],  ,[0.4018691588785047],  ,[0.5111111111111111],  ,[0.3854166666666667],  ,[0.4859813084112149]
['9z5cV1ANYwE.002.mp4'],  ,[0.4285714285714285],  ,[0.7281553398058251],  ,[0.4112149532710281],  ,[0.5333333333333333],  ,[0.5625],  ,[0.5420560747663551]
['A0braVJH3Pw.000.mp4'],  ,[0.5054945054945055],  ,[0.5145631067961165],  ,[0.38317757009345793],  ,[0.6222222222222222],  ,[0.39583333333333337],  ,[0.4485981308411215]
['A0braVJH3Pw.001.mp4'],  ,[0.31868131868131866],  ,[0.42718446601941745],  ,[0.4018691588785047],  ,[0.4222222222222222],  ,[0.40625000000000006],  ,[0.29906542056074764]
['A0braVJH3Pw.002.mp4'],  ,[0.4395604395604395],  ,[0.42718446601941745],  ,[0.35514018691588783],  ,[0.45555555555555555],  ,[0.4166666666666667],  ,[0.41121495327102797]
['A0braVJH3Pw.003.mp4'],  ,[0.3516483516483516],  ,[0.27184466019417475],  ,[0.26168224299065423],  ,[0.34444444444444444],  ,[0.34374999999999994],  ,[0.2616822429906542]
['A0braVJH3Pw.004.mp4'],  ,[0.4065934065934066],  ,[0.27184466019417475],  ,[0.25233644859813087],  ,[0.3555555555555556],  ,[0.2708333333333333],  ,[0.3831775700934579]
['A1lbD_OCuj4.000.mp4'],  ,[0.4945054945054945],  ,[0.7087378640776699],  ,[0.36448598130841126],  ,[0.3111111111111111],  ,[0.4375],  ,[0.4485981308411215]
['A1lbD_OCuj4.003.mp4'],  ,[0.5714285714285714],  ,[0.4466019417475728],  ,[0.25233644859813087],  ,[0.3555555555555556],  ,[0.37499999999999994],  ,[0.3925233644859813]
['A1lbD_OCuj4.005.mp4'],  ,[0.3516483516483516],  ,[0.6310679611650486],  ,[0.13084112149532712],  ,[0.2111111111111111],  ,[0.32291666666666663],  ,[0.22429906542056074]
['A3StIKMjn4k.001.mp4'],  ,[0.7032967032967032],  ,[0.7572815533980582],  ,[0.5327102803738318],  ,[0.6],  ,[0.6145833333333333],  ,[0.6355140186915886]
['A3StIKMjn4k.002.mp4'],  ,[0.7912087912087912],  ,[0.7087378640776699],  ,[0.5794392523364487],  ,[0.5888888888888889],  ,[0.6979166666666666],  ,[0.7289719626168224]
['A3StIKMjn4k.004.mp4'],  ,[0.7692307692307692],  ,[0.6601941747572816],  ,[0.5327102803738318],  ,[0.6],  ,[0.5729166666666666],  ,[0.644859813084112]
['A3StIKMjn4k.005.mp4'],  ,[0.7802197802197802],  ,[0.6796116504854369],  ,[0.5981308411214954],  ,[0.5777777777777777],  ,[0.6770833333333334],  ,[0.719626168224299]
['A4zSLp-1gps.000.mp4'],  ,[0.5384615384615384],  ,[0.6601941747572816],  ,[0.5233644859813085],  ,[0.6222222222222222],  ,[0.46875],  ,[0.5700934579439252]
['A4zSLp-1gps.002.mp4'],  ,[0.5164835164835165],  ,[0.6893203883495147],  ,[0.7196261682242993],  ,[0.7444444444444444],  ,[0.5729166666666666],  ,[0.616822429906542]
['A4zSLp-1gps.005.mp4'],  ,[0.5054945054945055],  ,[0.6310679611650486],  ,[0.588785046728972],  ,[0.6666666666666666],  ,[0.5833333333333333],  ,[0.6261682242990654]
['A6ZWTfKPLPE.001.mp4'],  ,[0.4615384615384615],  ,[0.5728155339805825],  ,[0.37383177570093457],  ,[0.6222222222222222],  ,[0.39583333333333337],  ,[0.4205607476635514]
['A6ZWTfKPLPE.002.mp4'],  ,[0.6483516483516484],  ,[0.6990291262135921],  ,[0.5607476635514019],  ,[0.6777777777777777],  ,[0.65625],  ,[0.5981308411214953]
['A6ZWTfKPLPE.003.mp4'],  ,[0.4395604395604395],  ,[0.7378640776699029],  ,[0.4018691588785047],  ,[0.611111111111111],  ,[0.6354166666666666],  ,[0.5514018691588785]
['A6ZWTfKPLPE.004.mp4'],  ,[0.6373626373626373],  ,[0.5728155339805825],  ,[0.6168224299065421],  ,[0.6888888888888889],  ,[0.6666666666666667],  ,[0.6074766355140186]
['A6ZWTfKPLPE.005.mp4'],  ,[0.5384615384615384],  ,[0.6213592233009709],  ,[0.6448598130841123],  ,[0.7777777777777777],  ,[0.6979166666666666],  ,[0.6074766355140186]
['A7exx3pEPkE.000.mp4'],  ,[0.31868131868131866],  ,[0.36893203883495146],  ,[0.28037383177570097],  ,[0.3111111111111111],  ,[0.2604166666666667],  ,[0.29906542056074764]
['A7exx3pEPkE.003.mp4'],  ,[0.3406593406593406],  ,[0.1941747572815534],  ,[0.25233644859813087],  ,[0.3],  ,[0.25],  ,[0.18691588785046725]
['A7exx3pEPkE.005.mp4'],  ,[0.18681318681318684],  ,[0.2524271844660194],  ,[0.13084112149532712],  ,[0.2777777777777778],  ,[0.13541666666666663],  ,[0.21495327102803735]
['A7qb47cmxJo.000.mp4'],  ,[0.5714285714285714],  ,[0.5533980582524272],  ,[0.4392523364485981],  ,[0.5888888888888889],  ,[0.5833333333333333],  ,[0.5700934579439252]
['A7qb47cmxJo.005.mp4'],  ,[0.4615384615384615],  ,[0.30097087378640774],  ,[0.24299065420560748],  ,[0.3777777777777778],  ,[0.45833333333333337],  ,[0.3644859813084112]
['ABWFQuPG1LA.000.mp4'],  ,[0.4725274725274725],  ,[0.5048543689320388],  ,[0.37383177570093457],  ,[0.5111111111111111],  ,[0.5],  ,[0.41121495327102797]
['ABWFQuPG1LA.002.mp4'],  ,[0.21978021978021975],  ,[0.4563106796116505],  ,[0.37383177570093457],  ,[0.4],  ,[0.35416666666666663],  ,[0.24299065420560745]
['ABWFQuPG1LA.003.mp4'],  ,[0.5934065934065933],  ,[0.5048543689320388],  ,[0.7383177570093458],  ,[0.7],  ,[0.625],  ,[0.5887850467289719]
['ABWFQuPG1LA.004.mp4'],  ,[0.4505494505494505],  ,[0.4951456310679611],  ,[0.4485981308411215],  ,[0.6777777777777777],  ,[0.4895833333333333],  ,[0.43925233644859807]
['ABWFQuPG1LA.005.mp4'],  ,[0.6263736263736264],  ,[0.4951456310679611],  ,[0.6261682242990655],  ,[0.6888888888888889],  ,[0.4895833333333333],  ,[0.5514018691588785]
['ADa9rkwF2uA.000.mp4'],  ,[0.7582417582417583],  ,[0.6116504854368932],  ,[0.7009345794392524],  ,[0.6888888888888889],  ,[0.7187499999999999],  ,[0.7009345794392522]
['ADa9rkwF2uA.001.mp4'],  ,[0.5494505494505494],  ,[0.5631067961165048],  ,[0.4953271028037384],  ,[0.5444444444444444],  ,[0.6666666666666667],  ,[0.616822429906542]
['ADa9rkwF2uA.002.mp4'],  ,[0.7802197802197802],  ,[0.5145631067961165],  ,[0.6168224299065421],  ,[0.5777777777777777],  ,[0.46875],  ,[0.514018691588785]
['ADa9rkwF2uA.003.mp4'],  ,[0.6813186813186812],  ,[0.6990291262135921],  ,[0.4953271028037384],  ,[0.43333333333333335],  ,[0.6354166666666666],  ,[0.616822429906542]
['AEqpMdMeMZA.002.mp4'],  ,[0.4835164835164835],  ,[0.3980582524271845],  ,[0.6448598130841123],  ,[0.6222222222222222],  ,[0.6666666666666667],  ,[0.5514018691588785]
['AFQz-qy0FkY.001.mp4'],  ,[0.7912087912087912],  ,[0.6990291262135921],  ,[0.7383177570093458],  ,[0.7666666666666666],  ,[0.8333333333333334],  ,[0.8691588785046729]
['AFtQfwBA_gI.000.mp4'],  ,[0.846153846153846],  ,[0.3883495145631068],  ,[0.6168224299065421],  ,[0.5888888888888889],  ,[0.5625],  ,[0.5607476635514018]
['AFvUxDwJB84.000.mp4'],  ,[0.4615384615384615],  ,[0.6407766990291262],  ,[0.37383177570093457],  ,[0.4666666666666667],  ,[0.45833333333333337],  ,[0.4485981308411215]
['AFvUxDwJB84.001.mp4'],  ,[0.5054945054945055],  ,[0.4466019417475728],  ,[0.35514018691588783],  ,[0.5444444444444444],  ,[0.4375],  ,[0.514018691588785]
['AFvUxDwJB84.002.mp4'],  ,[0.5824175824175825],  ,[0.5825242718446602],  ,[0.36448598130841126],  ,[0.43333333333333335],  ,[0.46875],  ,[0.46728971962616817]
['AFvUxDwJB84.003.mp4'],  ,[0.4505494505494505],  ,[0.4951456310679611],  ,[0.3457943925233645],  ,[0.611111111111111],  ,[0.37499999999999994],  ,[0.4205607476635514]
['AGYoSGlq-ck.002.mp4'],  ,[0.4725274725274725],  ,[0.4466019417475728],  ,[0.4579439252336449],  ,[0.6222222222222222],  ,[0.53125],  ,[0.47663551401869153]
['AJIphVRpYrg.002.mp4'],  ,[0.5934065934065933],  ,[0.47572815533980584],  ,[0.6074766355140188],  ,[0.7333333333333333],  ,[0.625],  ,[0.5514018691588785]
['AJIphVRpYrg.003.mp4'],  ,[0.6703296703296703],  ,[0.4174757281553398],  ,[0.5514018691588786],  ,[0.611111111111111],  ,[0.6354166666666666],  ,[0.5420560747663551]
['AJIphVRpYrg.004.mp4'],  ,[0.7142857142857143],  ,[0.6504854368932039],  ,[0.691588785046729],  ,[0.7444444444444444],  ,[0.7500000000000001],  ,[0.7289719626168224]
['AJIphVRpYrg.005.mp4'],  ,[0.6483516483516484],  ,[0.5145631067961165],  ,[0.588785046728972],  ,[0.711111111111111],  ,[0.5520833333333334],  ,[0.644859813084112]
['AP0aklGHino.000.mp4'],  ,[0.4945054945054945],  ,[0.5048543689320388],  ,[0.29906542056074764],  ,[0.3666666666666667],  ,[0.5104166666666666],  ,[0.4953271028037382]
['AP0aklGHino.003.mp4'],  ,[0.3626373626373627],  ,[0.2621359223300971],  ,[0.2336448598130841],  ,[0.33333333333333337],  ,[0.28125],  ,[0.27102803738317754]
['AP0aklGHino.005.mp4'],  ,[0.4285714285714285],  ,[0.4077669902912622],  ,[0.28037383177570097],  ,[0.38888888888888895],  ,[0.19791666666666666],  ,[0.33644859813084105]
['APqMkruLkoE.004.mp4'],  ,[0.6593406593406592],  ,[0.6893203883495147],  ,[0.691588785046729],  ,[0.8666666666666667],  ,[0.7812499999999999],  ,[0.7757009345794392]
['AQz6_ZpzGIE.003.mp4'],  ,[0.6263736263736264],  ,[0.5825242718446602],  ,[0.5981308411214954],  ,[0.5],  ,[0.5520833333333334],  ,[0.5514018691588785]
['AR3UwbmgKuQ.001.mp4'],  ,[0.5274725274725275],  ,[0.42718446601941745],  ,[0.4205607476635514],  ,[0.38888888888888895],  ,[0.4166666666666667],  ,[0.3925233644859813]
['AR3UwbmgKuQ.003.mp4'],  ,[0.4615384615384615],  ,[0.3203883495145631],  ,[0.39252336448598135],  ,[0.41111111111111115],  ,[0.5208333333333334],  ,[0.3831775700934579]
['AR3UwbmgKuQ.004.mp4'],  ,[0.3516483516483516],  ,[0.18446601941747573],  ,[0.09345794392523363],  ,[0.3],  ,[0.1666666666666666],  ,[0.19626168224299062]
['AR3UwbmgKuQ.005.mp4'],  ,[0.5164835164835165],  ,[0.35922330097087385],  ,[0.2149532710280374],  ,[0.3111111111111111],  ,[0.4166666666666667],  ,[0.33644859813084105]
['AS8snUf9eX0.000.mp4'],  ,[0.5384615384615384],  ,[0.5242718446601942],  ,[0.35514018691588783],  ,[0.5777777777777777],  ,[0.5625],  ,[0.5233644859813084]
['AS8snUf9eX0.001.mp4'],  ,[0.5934065934065933],  ,[0.5533980582524272],  ,[0.4953271028037384],  ,[0.45555555555555555],  ,[0.39583333333333337],  ,[0.514018691588785]
['AS8snUf9eX0.002.mp4'],  ,[0.4065934065934066],  ,[0.4854368932038835],  ,[0.3457943925233645],  ,[0.4888888888888889],  ,[0.40625000000000006],  ,[0.47663551401869153]
['AS8snUf9eX0.003.mp4'],  ,[0.6043956043956044],  ,[0.6796116504854369],  ,[0.5794392523364487],  ,[0.6444444444444444],  ,[0.6979166666666666],  ,[0.719626168224299]
['ASDpn9yOYAo.002.mp4'],  ,[0.5824175824175825],  ,[0.42718446601941745],  ,[0.5233644859813085],  ,[0.5333333333333333],  ,[0.4895833333333333],  ,[0.4485981308411215]
['AV7aKrAs-kM.005.mp4'],  ,[0.5824175824175825],  ,[0.42718446601941745],  ,[0.38317757009345793],  ,[0.5666666666666667],  ,[0.45833333333333337],  ,[0.4579439252336448]
['AVLEr0sYFhs.000.mp4'],  ,[0.4615384615384615],  ,[0.2912621359223301],  ,[0.3271028037383178],  ,[0.5222222222222223],  ,[0.3020833333333333],  ,[0.3644859813084112]
['AWZLchLstio.003.mp4'],  ,[0.7802197802197802],  ,[0.6990291262135921],  ,[0.5514018691588786],  ,[0.811111111111111],  ,[0.7083333333333334],  ,[0.7289719626168224]
['AWe6ZZUmlZw.000.mp4'],  ,[0.5494505494505494],  ,[0.4077669902912622],  ,[0.4579439252336449],  ,[0.4],  ,[0.4479166666666667],  ,[0.40186915887850466]
['AWe6ZZUmlZw.004.mp4'],  ,[0.5934065934065933],  ,[0.5145631067961165],  ,[0.48598130841121495],  ,[0.5555555555555556],  ,[0.5208333333333334],  ,[0.5327102803738317]
['AWe6ZZUmlZw.005.mp4'],  ,[0.5604395604395604],  ,[0.5922330097087379],  ,[0.4299065420560748],  ,[0.3777777777777778],  ,[0.4791666666666667],  ,[0.46728971962616817]
['AWyKLALCUyM.000.mp4'],  ,[0.2087912087912088],  ,[0.1941747572815534],  ,[0.17757009345794392],  ,[0.4777777777777778],  ,[0.19791666666666666],  ,[0.17757009345794392]
['AZ2HyBOmliQ.005.mp4'],  ,[0.5164835164835165],  ,[0.4466019417475728],  ,[0.30841121495327106],  ,[0.4666666666666667],  ,[0.37499999999999994],  ,[0.37383177570093457]
['AZj2VoCcayA.000.mp4'],  ,[0.5054945054945055],  ,[0.35922330097087385],  ,[0.3271028037383178],  ,[0.33333333333333337],  ,[0.40625000000000006],  ,[0.35514018691588783]
['AZj2VoCcayA.001.mp4'],  ,[0.6043956043956044],  ,[0.5436893203883495],  ,[0.6074766355140188],  ,[0.5444444444444444],  ,[0.5729166666666666],  ,[0.5981308411214953]
['AZj2VoCcayA.005.mp4'],  ,[0.5604395604395604],  ,[0.4854368932038835],  ,[0.47663551401869164],  ,[0.5],  ,[0.46875],  ,[0.46728971962616817]
['Af_F0IzHK6o.000.mp4'],  ,[0.5494505494505494],  ,[0.5048543689320388],  ,[0.4672897196261683],  ,[0.6],  ,[0.65625],  ,[0.514018691588785]
['Af_F0IzHK6o.004.mp4'],  ,[0.5604395604395604],  ,[0.47572815533980584],  ,[0.38317757009345793],  ,[0.5444444444444444],  ,[0.4895833333333333],  ,[0.4579439252336448]
['Agg7z10B_iY.000.mp4'],  ,[0.6593406593406592],  ,[0.6019417475728155],  ,[0.588785046728972],  ,[0.6666666666666666],  ,[0.65625],  ,[0.6728971962616823]
['Agg7z10B_iY.001.mp4'],  ,[0.7142857142857143],  ,[0.4660194174757281],  ,[0.47663551401869164],  ,[0.5111111111111111],  ,[0.5104166666666666],  ,[0.5794392523364486]
['Agg7z10B_iY.002.mp4'],  ,[0.6703296703296703],  ,[0.5728155339805825],  ,[0.5140186915887851],  ,[0.5888888888888889],  ,[0.5520833333333334],  ,[0.6355140186915886]
['AheKnXrL0Wk.002.mp4'],  ,[0.5274725274725275],  ,[0.6504854368932039],  ,[0.4112149532710281],  ,[0.4444444444444445],  ,[0.42708333333333337],  ,[0.43925233644859807]
['Ahiq4zhmYco.002.mp4'],  ,[0.6593406593406592],  ,[0.5145631067961165],  ,[0.4485981308411215],  ,[0.6666666666666666],  ,[0.5416666666666666],  ,[0.514018691588785]
['AjCI_w9Szks.005.mp4'],  ,[0.4175824175824176],  ,[0.4368932038834952],  ,[0.2149532710280374],  ,[0.33333333333333337],  ,[0.3854166666666667],  ,[0.37383177570093457]
['AlEqtGWa43g.000.mp4'],  ,[0.6703296703296703],  ,[0.6601941747572816],  ,[0.5607476635514019],  ,[0.5444444444444444],  ,[0.53125],  ,[0.6355140186915886]
['AlEqtGWa43g.005.mp4'],  ,[0.5054945054945055],  ,[0.4951456310679611],  ,[0.47663551401869164],  ,[0.3666666666666667],  ,[0.4895833333333333],  ,[0.5233644859813084]
['Alox0G4xUfM.000.mp4'],  ,[0.6923076923076923],  ,[0.5533980582524272],  ,[0.5327102803738318],  ,[0.5555555555555556],  ,[0.53125],  ,[0.514018691588785]
['AobPtpyKat8.001.mp4'],  ,[0.5934065934065933],  ,[0.6407766990291262],  ,[0.5981308411214954],  ,[0.5555555555555556],  ,[0.5729166666666666],  ,[0.616822429906542]
['AotbiNsU85A.000.mp4'],  ,[0.4395604395604395],  ,[0.5922330097087379],  ,[0.39252336448598135],  ,[0.4777777777777778],  ,[0.46875],  ,[0.4859813084112149]
['AotbiNsU85A.001.mp4'],  ,[0.30769230769230765],  ,[0.42718446601941745],  ,[0.36448598130841126],  ,[0.4444444444444445],  ,[0.3333333333333333],  ,[0.35514018691588783]
['AotbiNsU85A.002.mp4'],  ,[0.4835164835164835],  ,[0.5048543689320388],  ,[0.3457943925233645],  ,[0.5222222222222223],  ,[0.3854166666666667],  ,[0.4579439252336448]
['Ap2KC1yKDdA.002.mp4'],  ,[0.7252747252747254],  ,[0.6407766990291262],  ,[0.7102803738317757],  ,[0.711111111111111],  ,[0.7500000000000001],  ,[0.7289719626168224]
['ApPnsnIZozw.004.mp4'],  ,[0.4395604395604395],  ,[0.36893203883495146],  ,[0.3177570093457944],  ,[0.3111111111111111],  ,[0.3854166666666667],  ,[0.3831775700934579]
['ApPnsnIZozw.005.mp4'],  ,[0.6043956043956044],  ,[0.5242718446601942],  ,[0.4953271028037384],  ,[0.5111111111111111],  ,[0.6145833333333333],  ,[0.5233644859813084]
['ArMkA9R1QxY.000.mp4'],  ,[0.5164835164835165],  ,[0.4951456310679611],  ,[0.4485981308411215],  ,[0.5555555555555556],  ,[0.42708333333333337],  ,[0.4579439252336448]
['ArMkA9R1QxY.002.mp4'],  ,[0.5164835164835165],  ,[0.33980582524271846],  ,[0.37383177570093457],  ,[0.45555555555555555],  ,[0.5104166666666666],  ,[0.4205607476635514]
['Arsrkqma4i4.000.mp4'],  ,[0.5934065934065933],  ,[0.6213592233009709],  ,[0.5140186915887851],  ,[0.6888888888888889],  ,[0.59375],  ,[0.5420560747663551]
['Arsrkqma4i4.001.mp4'],  ,[0.5604395604395604],  ,[0.3495145631067961],  ,[0.5233644859813085],  ,[0.5777777777777777],  ,[0.5208333333333334],  ,[0.41121495327102797]
['As93GgkTdt4.001.mp4'],  ,[0.824175824175824],  ,[0.6796116504854369],  ,[0.7757009345794394],  ,[0.7777777777777777],  ,[0.7083333333333334],  ,[0.8037383177570093]
['As93GgkTdt4.003.mp4'],  ,[0.5824175824175825],  ,[0.5825242718446602],  ,[0.6261682242990655],  ,[0.5],  ,[0.6875],  ,[0.5981308411214953]
['As93GgkTdt4.004.mp4'],  ,[0.879120879120879],  ,[0.8058252427184466],  ,[0.9158878504672898],  ,[0.811111111111111],  ,[0.8854166666666667],  ,[0.9065420560747662]
['AuaQ0rtedRk.001.mp4'],  ,[0.5274725274725275],  ,[0.3300970873786408],  ,[0.30841121495327106],  ,[0.5],  ,[0.3020833333333333],  ,[0.308411214953271]
['AvuGsnkWjt8.001.mp4'],  ,[0.5384615384615384],  ,[0.35922330097087385],  ,[0.4485981308411215],  ,[0.5777777777777777],  ,[0.6770833333333334],  ,[0.3831775700934579]
['AvuGsnkWjt8.002.mp4'],  ,[0.5934065934065933],  ,[0.3495145631067961],  ,[0.5327102803738318],  ,[0.7],  ,[0.7395833333333333],  ,[0.5420560747663551]
['AvuWv3LLmrA.003.mp4'],  ,[0.4615384615384615],  ,[0.3980582524271845],  ,[0.588785046728972],  ,[0.611111111111111],  ,[0.5],  ,[0.3925233644859813]
['AvuWv3LLmrA.005.mp4'],  ,[0.5164835164835165],  ,[0.4563106796116505],  ,[0.5233644859813085],  ,[0.5888888888888889],  ,[0.45833333333333337],  ,[0.46728971962616817]
['AwNVGShHjvw.000.mp4'],  ,[0.5604395604395604],  ,[0.4563106796116505],  ,[0.47663551401869164],  ,[0.5555555555555556],  ,[0.5104166666666666],  ,[0.43925233644859807]
['AwNVGShHjvw.001.mp4'],  ,[0.4725274725274725],  ,[0.4077669902912622],  ,[0.4205607476635514],  ,[0.5777777777777777],  ,[0.4375],  ,[0.4205607476635514]
['AwNVGShHjvw.002.mp4'],  ,[0.3956043956043956],  ,[0.2912621359223301],  ,[0.6168224299065421],  ,[0.5666666666666667],  ,[0.46875],  ,[0.35514018691588783]
['AwNVGShHjvw.004.mp4'],  ,[0.4285714285714285],  ,[0.4174757281553398],  ,[0.4672897196261683],  ,[0.3666666666666667],  ,[0.4375],  ,[0.37383177570093457]
['Ay7bZ7Sgx9Q.001.mp4'],  ,[0.4285714285714285],  ,[0.5922330097087379],  ,[0.4205607476635514],  ,[0.4666666666666667],  ,[0.34374999999999994],  ,[0.40186915887850466]
['Ay7bZ7Sgx9Q.003.mp4'],  ,[0.4395604395604395],  ,[0.5339805825242718],  ,[0.39252336448598135],  ,[0.26666666666666666],  ,[0.32291666666666663],  ,[0.40186915887850466]
['Ay7bZ7Sgx9Q.004.mp4'],  ,[0.5604395604395604],  ,[0.6116504854368932],  ,[0.35514018691588783],  ,[0.45555555555555555],  ,[0.3125],  ,[0.4579439252336448]
['B-OJ_xZILLg.001.mp4'],  ,[0.5494505494505494],  ,[0.3980582524271845],  ,[0.4579439252336449],  ,[0.5888888888888889],  ,[0.45833333333333337],  ,[0.4579439252336448]
['B-OJ_xZILLg.003.mp4'],  ,[0.30769230769230765],  ,[0.15533980582524273],  ,[0.26168224299065423],  ,[0.32222222222222224],  ,[0.22916666666666663],  ,[0.2616822429906542]
['B1efbNxLPe8.005.mp4'],  ,[0.4175824175824176],  ,[0.33980582524271846],  ,[0.33644859813084116],  ,[0.38888888888888895],  ,[0.5208333333333334],  ,[0.33644859813084105]
['B2q0gbLVeck.000.mp4'],  ,[0.5054945054945055],  ,[0.5825242718446602],  ,[0.4299065420560748],  ,[0.26666666666666666],  ,[0.45833333333333337],  ,[0.4953271028037382]
['B3VQeeev0r0.001.mp4'],  ,[0.4615384615384615],  ,[0.4368932038834952],  ,[0.4112149532710281],  ,[0.45555555555555555],  ,[0.53125],  ,[0.35514018691588783]
['B3VQeeev0r0.002.mp4'],  ,[0.5274725274725275],  ,[0.4466019417475728],  ,[0.663551401869159],  ,[0.6222222222222222],  ,[0.5729166666666666],  ,[0.5327102803738317]
['B3zFJhrmqwg.001.mp4'],  ,[0.25274725274725274],  ,[0.07766990291262134],  ,[0.037383177570093414],  ,[0.1888888888888889],  ,[0.12499999999999996],  ,[0.14018691588785043]
['B3zFJhrmqwg.002.mp4'],  ,[0.23076923076923075],  ,[0.17475728155339804],  ,[0.06542056074766356],  ,[0.1888888888888889],  ,[0.1666666666666666],  ,[0.07476635514018691]
['B4ducm9sydg.000.mp4'],  ,[0.5274725274725275],  ,[0.5728155339805825],  ,[0.17757009345794392],  ,[0.43333333333333335],  ,[0.20833333333333331],  ,[0.308411214953271]
['B4ducm9sydg.001.mp4'],  ,[0.3736263736263736],  ,[0.4951456310679611],  ,[0.37383177570093457],  ,[0.5666666666666667],  ,[0.4375],  ,[0.43925233644859807]
['B4ducm9sydg.002.mp4'],  ,[0.4615384615384615],  ,[0.3300970873786408],  ,[0.24299065420560748],  ,[0.3777777777777778],  ,[0.2395833333333333],  ,[0.308411214953271]
['B4ducm9sydg.003.mp4'],  ,[0.5274725274725275],  ,[0.5242718446601942],  ,[0.4392523364485981],  ,[0.5777777777777777],  ,[0.53125],  ,[0.4299065420560747]
['B4ducm9sydg.005.mp4'],  ,[0.5494505494505494],  ,[0.6019417475728155],  ,[0.4579439252336449],  ,[0.5888888888888889],  ,[0.5],  ,[0.47663551401869153]
['B77ZCcCMrkM.004.mp4'],  ,[0.6923076923076923],  ,[0.6893203883495147],  ,[0.5794392523364487],  ,[0.7888888888888888],  ,[0.6875],  ,[0.6074766355140186]
['B77ZCcCMrkM.005.mp4'],  ,[0.7142857142857143],  ,[0.8834951456310681],  ,[0.6448598130841123],  ,[0.8555555555555554],  ,[0.7604166666666666],  ,[0.7943925233644858]
['B8kzwm6ZaUo.000.mp4'],  ,[0.6263736263736264],  ,[0.7572815533980582],  ,[0.691588785046729],  ,[0.7555555555555554],  ,[0.6979166666666666],  ,[0.6542056074766355]
['B8kzwm6ZaUo.001.mp4'],  ,[0.4285714285714285],  ,[0.5048543689320388],  ,[0.4953271028037384],  ,[0.6222222222222222],  ,[0.7187499999999999],  ,[0.5887850467289719]
['B8kzwm6ZaUo.002.mp4'],  ,[0.7362637362637363],  ,[0.6504854368932039],  ,[0.7850467289719627],  ,[0.7666666666666666],  ,[0.84375],  ,[0.7009345794392522]
['B9NSU6gQdRw.005.mp4'],  ,[0.868131868131868],  ,[0.7669902912621359],  ,[0.6542056074766356],  ,[0.888888888888889],  ,[0.84375],  ,[0.850467289719626]
['BA5qWO9eU2Y.000.mp4'],  ,[0.4285714285714285],  ,[0.6699029126213591],  ,[0.4205607476635514],  ,[0.6333333333333333],  ,[0.5104166666666666],  ,[0.4859813084112149]
['BBSB9OJdb0Q.001.mp4'],  ,[0.6043956043956044],  ,[0.6116504854368932],  ,[0.4485981308411215],  ,[0.43333333333333335],  ,[0.5208333333333334],  ,[0.5514018691588785]
['BBSB9OJdb0Q.002.mp4'],  ,[0.5824175824175825],  ,[0.6116504854368932],  ,[0.29906542056074764],  ,[0.3],  ,[0.4479166666666667],  ,[0.3831775700934579]
['BCPoSirpmEw.005.mp4'],  ,[0.6923076923076923],  ,[0.6893203883495147],  ,[0.7102803738317757],  ,[0.7888888888888888],  ,[0.7291666666666667],  ,[0.6822429906542056]
['BJpWi1qGp1A.000.mp4'],  ,[0.5824175824175825],  ,[0.5145631067961165],  ,[0.5046728971962617],  ,[0.5555555555555556],  ,[0.5104166666666666],  ,[0.4485981308411215]
['BJpWi1qGp1A.004.mp4'],  ,[0.5274725274725275],  ,[0.4466019417475728],  ,[0.5327102803738318],  ,[0.5555555555555556],  ,[0.6041666666666666],  ,[0.5514018691588785]
['BLKXsX7-WIg.000.mp4'],  ,[0.5274725274725275],  ,[0.3786407766990291],  ,[0.3271028037383178],  ,[0.5555555555555556],  ,[0.46875],  ,[0.35514018691588783]
['BLKXsX7-WIg.001.mp4'],  ,[0.5604395604395604],  ,[0.42718446601941745],  ,[0.4205607476635514],  ,[0.33333333333333337],  ,[0.4791666666666667],  ,[0.41121495327102797]
['BLKXsX7-WIg.003.mp4'],  ,[0.5274725274725275],  ,[0.3495145631067961],  ,[0.39252336448598135],  ,[0.5444444444444444],  ,[0.4791666666666667],  ,[0.4485981308411215]
['BLc_GvsbI1U.000.mp4'],  ,[0.6263736263736264],  ,[0.5728155339805825],  ,[0.5233644859813085],  ,[0.6888888888888889],  ,[0.6354166666666666],  ,[0.6635514018691588]
['BLc_GvsbI1U.003.mp4'],  ,[0.7252747252747254],  ,[0.8349514563106796],  ,[0.5420560747663552],  ,[0.711111111111111],  ,[0.59375],  ,[0.6822429906542056]
